Host,phylumH,classH,orderH,familyH,genusH,YearH,Parasite,phylumP,classP,orderP,familyP,genusP,YearP
Chiloscyllium hasseltii,Chordata,Elasmobranchii,Orectolobiformes,Hemiscylliidae,Chiloscyllium,1852,Carpobothrium eleanorae,Platyhelminthes,Cestoda,Tetraphyllidea,Tetraphyllidea incertae sedis,Carpobothrium,2016
Chiloscyllium hasseltii,Chordata,Elasmobranchii,Orectolobiformes,Hemiscylliidae,Chiloscyllium,1852,Carpobothrium eleanorae,Platyhelminthes,Cestoda,Tetraphyllidea,Tetraphyllidea incertae sedis,Carpobothrium,2016
Abramis brama,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Abramis,1758,Caryophyllaeus laticeps,Platyhelminthes,Cestoda,Caryophyllidea,Caryophyllaeidae,Caryophyllaeus,1781
Himantura uarnak,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Himantura,1789,Caulobothrium insignia,Platyhelminthes,Cestoda,Tetraphyllidea,Tetraphyllidea incertae sedis,Caulobothrium,1911
Himantura uarnak,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Himantura,1789,Caulobothrium insignia,Platyhelminthes,Cestoda,Rhinebothriidea,Echeneibothriidae,Echeneibothrium,1911
Himantura uarnak,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,1789,Caulobothrium insignia,Platyhelminthes,Cestoda,Tetraphyllidea,Tetraphyllidea incertae sedis,Caulobothrium,1911
Himantura uarnak,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,1789,Caulobothrium insignia,Platyhelminthes,Cestoda,Rhinebothriidea,Echeneibothriidae,Echeneibothrium,1911
Himantura uarnak,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Trygon,1789,Caulobothrium insignia,Platyhelminthes,Cestoda,Tetraphyllidea,Tetraphyllidea incertae sedis,Caulobothrium,1911
Himantura uarnak,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Trygon,1789,Caulobothrium insignia,Platyhelminthes,Cestoda,Rhinebothriidea,Echeneibothriidae,Echeneibothrium,1911
Myliobatis freminvillei,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,1824,Caulobothrium longicolle,Platyhelminthes,Cestoda,Tetraphyllidea,Tetraphyllidea incertae sedis,Caulobothrium,1890
Myliobatis freminvillei,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,1824,Caulobothrium longicolle,Platyhelminthes,Cestoda,Rhinebothriidea,Echeneibothriidae,Echeneibothrium,1890
Myliobatis chilensis,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,1892,Caulobothrium myliobatidis,Platyhelminthes,Cestoda,Tetraphyllidea,Tetraphyllidea incertae sedis,Caulobothrium,1977
Myliobatis californica,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,1865,Caulobothrium opisthorchis,Platyhelminthes,Cestoda,Tetraphyllidea,Tetraphyllidea incertae sedis,Caulobothrium,1955
Myliobatis goodei,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,1885,Caulobothrium ostrowskiae,Platyhelminthes,Cestoda,Tetraphyllidea,Tetraphyllidea incertae sedis,Caulobothrium,1981
Pastinachus ater,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Pastinachus,1883,Caulobothrium pedunculatum,Platyhelminthes,Cestoda,Tetraphyllidea,Tetraphyllidea incertae sedis,Caulobothrium,2019
Pastinachus ater,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Pastinachus,1883,Caulobothrium pedunculatum,Platyhelminthes,Cestoda,Tetraphyllidea,Tetraphyllidea incertae sedis,Caulobothrium,2019
Myliobatis californica,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,1865,Caulobothrium tetrascaphium,Platyhelminthes,Cestoda,Tetraphyllidea,Tetraphyllidea incertae sedis,Caulobothrium,1955
Myliobatis tobijei,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,1854,Caulobothrium tobijei,Platyhelminthes,Cestoda,Tetraphyllidea,Tetraphyllidea incertae sedis,Caulobothrium,1934
Myliobatis tobijei,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,1854,Caulobothrium tobijei,Platyhelminthes,Cestoda,Rhinebothriidea,Echeneibothriidae,Echeneibothrium,1934
Chiloscyllium punctatum,Chordata,Elasmobranchii,Orectolobiformes,Hemiscylliidae,Chiloscyllium,1838,Caulopatera pagei,Platyhelminthes,Cestoda,Phyllobothriidea,Phyllobothriidae,Caulopatera,2010
Urogymnus lobistoma,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Urogymnus,2006,Cavearhynchus foveatus,Platyhelminthes,Cestoda,Trypanorhyncha,Pterobothriidae,Cavearhynchus,2012
Urogymnus lobistoma,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Himantura,2006,Cavearhynchus foveatus,Platyhelminthes,Cestoda,Trypanorhyncha,Pterobothriidae,Cavearhynchus,2012
Aetobatus ocellatus,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Aetobatus,1823,Cephalobothrium aetobatidis,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Cephalobothrium,1906
Glaucostegus granulatus,Chordata,Elasmobranchii,Rhinopristiformes,Glaucostegidae,Glaucostegus,1829,Cephalobothrium gogadevensis,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Cephalobothrium,2005
Glaucostegus granulatus,Chordata,Elasmobranchii,Rhinopristiformes,Rhinobatidae,Rhinobatus,1829,Cephalobothrium gogadevensis,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Cephalobothrium,2005
Glaucostegus granulatus,Chordata,Elasmobranchii,Rhinopristiformes,Rhinobatidae,Rhinobatos,1829,Cephalobothrium gogadevensis,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Cephalobothrium,2005
Neotrygon kuhlii,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Neotrygon,1841,Cephalobothrium longisegmentum,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Cephalobothrium,1984
Neotrygon kuhlii,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Trygon,1841,Cephalobothrium longisegmentum,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Cephalobothrium,1984
Neotrygon kuhlii,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,1841,Cephalobothrium longisegmentum,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Cephalobothrium,1984
Rhina ancylostoma,Chordata,Elasmobranchii,Rhinopristiformes,Rhinobatidae,Rhina,1801,Cephalobothrium neoaetobatidis,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Cephalobothrium,1992
Rhina ancylostoma,Chordata,Elasmobranchii,Rhinopristiformes,Rhinobatidae,Rhina,1801,Cephalobothrium neoaetobatidis,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Cephalobothrium,1992
Stegostoma fasciatum,Chordata,Elasmobranchii,Orectolobiformes,Stegostomatidae,Stegostoma,1783,Cephalobothrium stegostomi,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Cephalobothrium,1993
Stegostoma fasciatum,Chordata,Elasmobranchii,Orectolobiformes,Stegostomatidae,Stegastoma,1783,Cephalobothrium stegostomi,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Cephalobothrium,1993
Stegostoma fasciatum,Chordata,Elasmobranchii,Orectolobiformes,Stegostomatidae,Stegostoma,1783,Cephalobothrium stegostomi,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Cephalobothrium,1993
Taeniura lymma,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Taeniura,1775,Cephalobothrium taeniurai,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Cephalobothrium,1986
Taeniura lymma,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Taeniura,1775,Cephalobothrium taeniurai,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Cephalobothrium,1986
Lamna nasus,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,1788,Ceratobothrium xanthocephalum,Platyhelminthes,Cestoda,Tetraphyllidea,Gastrolecithidae,Ceratobothrium,1892
Lamna nasus,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,1788,Ceratobothrium xanthocephalum,Platyhelminthes,Cestoda,Tetraphyllidea,Gastrolecithidae,Ceratobothrium,1892
Cetorhinus maximus,Chordata,Elasmobranchii,Lamniformes,Cetorhinidae,Cetorhinus,1765,Cetorhinicola acanthocapax,Platyhelminthes,Cestoda,Trypanorhyncha,Rhinoptericolidae,Cetorhinicola,1988
Squalus acanthias,Chordata,Elasmobranchii,Squaliformes,Squalidae,Squalus,1758,Chimaerarhynchus rougetae,Platyhelminthes,Cestoda,Trypanorhyncha,Gymnorhynchidae,Chimaerarhynchus,1989
Merluccius merluccius,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,1758,Clestobothrium crassiceps,Platyhelminthes,Cestoda,Bothriocephalidea,Bothriocephalidae,Bothriocephalus,1819
Merluccius merluccius,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,1758,Clestobothrium crassiceps,Platyhelminthes,Cestoda,Bothriocephalidea,Bothriocephalidae,Clestobothrium,1819
Merluccius merluccius,Chordata,Actinopteri,Gadiformes,Gadidae,Gadus,1758,Clestobothrium crassiceps,Platyhelminthes,Cestoda,Bothriocephalidea,Bothriocephalidae,Bothriocephalus,1819
Merluccius merluccius,Chordata,Actinopteri,Gadiformes,Gadidae,Gadus,1758,Clestobothrium crassiceps,Platyhelminthes,Cestoda,Bothriocephalidea,Bothriocephalidae,Clestobothrium,1819
Merluccius hubbsi,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,1933,Clestobothrium cristinae,Platyhelminthes,Cestoda,Bothriocephalidea,Bothriocephalidae,Clestobothrium,2011
Bathygadus macrops,Chordata,Actinopteri,Gadiformes,Macrouridae,Bathygadus,1885,Clestobothrium gibsoni,Platyhelminthes,Cestoda,Bothriocephalidea,Bothriocephalidae,Clestobothrium,2005
Raniceps raninus,Chordata,Actinopteri,Gadiformes,Gadidae,Raniceps,1758,Clestobothrium neglectum,Platyhelminthes,Cestoda,Bothriocephalidea,Bothriocephalidae,Clestobothrium,1893
Raniceps raninus,Chordata,Actinopteri,Gadiformes,Gadidae,Raniceps,1758,Clestobothrium neglectum,Platyhelminthes,Cestoda,Bothriocephalidea,Bothriocephalidae,Clestobothrium,1893
Merluccius australis,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,1872,Clestobothrium splendidum,Platyhelminthes,Cestoda,Bothriocephalidea,Bothriocephalidae,Clestobothrium,2011
Pseudocarcharias kamoharai,Chordata,Elasmobranchii,Lamniformes,Pseudocarchariidae,Pseudocarcharias,1936,Clistobothrium amyae,Platyhelminthes,Cestoda,Phyllobothriidea,Phyllobothriidae,Clistobothrium,2020
Carcharodon carcharias,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,1758,Clistobothrium carcharodoni,Platyhelminthes,Cestoda,Phyllobothriidea,Phyllobothriidae,Clistobothrium,1990
Carcharodon carcharias,Chordata,Elasmobranchii,Lamniformes,Odontaspididae,Carcharias,1758,Clistobothrium carcharodoni,Platyhelminthes,Cestoda,Phyllobothriidea,Phyllobothriidae,Clistobothrium,1990
Pseudocarcharias kamoharai,Chordata,Elasmobranchii,Lamniformes,Pseudocarchariidae,Pseudocarcharias,1936,Clistobothrium gabywalterorum,Platyhelminthes,Cestoda,Phyllobothriidea,Phyllobothriidae,Clistobothrium,2020
Carcharodon carcharias,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,1758,Clistobothrium tumidum,Platyhelminthes,Cestoda,Phyllobothriidea,Phyllobothriidae,Clistobothrium,1922
Carcharodon carcharias,Chordata,Elasmobranchii,Lamniformes,Odontaspididae,Carcharias,1758,Clistobothrium tumidum,Platyhelminthes,Cestoda,Phyllobothriidea,Phyllobothriidae,Clistobothrium,1922
Dipturus batis,Chordata,Elasmobranchii,Rajiformes,Rajidae,Dipturus,1758,Clydonobothrium elegantissimum,Platyhelminthes,Cestoda,Rhinebothriidea,Echeneibothriidae,Clydonobothrium,1889
Dipturus batis,Chordata,Elasmobranchii,Rajiformes,Rajidae,Dipturus,1758,Clydonobothrium elegantissimum,Platyhelminthes,Cestoda,Tetraphyllidea,Tetraphyllidea incertae sedis,Anthobothrium,1889
Dipturus batis,Chordata,Elasmobranchii,Rajiformes,Rajidae,Raja,1758,Clydonobothrium elegantissimum,Platyhelminthes,Cestoda,Rhinebothriidea,Echeneibothriidae,Clydonobothrium,1889
Dipturus batis,Chordata,Elasmobranchii,Rajiformes,Rajidae,Raja,1758,Clydonobothrium elegantissimum,Platyhelminthes,Cestoda,Tetraphyllidea,Tetraphyllidea incertae sedis,Anthobothrium,1889
Aetomylaeus vespertilio,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Aetomylaeus,1852,Collicocephalus baggioi,Platyhelminthes,Cestoda,Lecanicephalidea,Lecanicephalidae,Collicocephalus,2012
Urogymnus granulatus,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Urogymnus,1883,Corollapex cairae,Platyhelminthes,Cestoda,Lecanicephalidea,Polypocephalidae,Corollapex,2017
Urogymnus granulatus,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Himantura,1883,Corollapex cairae,Platyhelminthes,Cestoda,Lecanicephalidea,Polypocephalidae,Corollapex,2017
Urogymnus granulatus,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Urogymnus,1883,Corollapex tingoi,Platyhelminthes,Cestoda,Lecanicephalidea,Polypocephalidae,Corollapex,2017
Urogymnus granulatus,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Himantura,1883,Corollapex tingoi,Platyhelminthes,Cestoda,Lecanicephalidea,Polypocephalidae,Corollapex,2017
Mustelus lenticulatus,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae,Mustelus,1932,Coronocestus coronatus,Platyhelminthes,Cestoda,Diphyllidea,Echinobothriidae,Coronocestus,1959
Mustelus lenticulatus,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae,Mustelus,1932,Coronocestus coronatus,Platyhelminthes,Cestoda,Diphyllidea,Echinobothriidae,Echinobothrium,1959
Iago omanensis,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae,Iago,1939,Coronocestus diamanti,Platyhelminthes,Cestoda,Diphyllidea,Echinobothriidae,Coronocestus,2006
Iago omanensis,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae,Iago,1939,Coronocestus diamanti,Platyhelminthes,Cestoda,Diphyllidea,Echinobothriidae,Echinobothrium,2006
Iago omanensis,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae,Iago,1939,Coronocestus ehsanentezarii,Platyhelminthes,Cestoda,Diphyllidea,Echinobothriidae,Coronocestus,2015
Mustelus mustelus,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae,Mustelus,1758,Coronocestus musteli,Platyhelminthes,Cestoda,Diphyllidea,Echinobothriidae,Coronocestus,1889
Mustelus mustelus,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae,Mustelus,1758,Coronocestus musteli,Platyhelminthes,Cestoda,Diphyllidea,Echinobothriidae,Echinobothrium,1889
Mustelus mustelus,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae,Mustelus,1758,Coronocestus musteli,Platyhelminthes,Cestoda,Diphyllidea,Echinobothriidae,Coronocestus,1889
Mustelus mustelus,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae,Mustelus,1758,Coronocestus musteli,Platyhelminthes,Cestoda,Diphyllidea,Echinobothriidae,Echinobothrium,1889
Mustelus mustelus,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae,Mustelus,1758,Coronocestus musteli,Platyhelminthes,Cestoda,Diphyllidea,Echinobothriidae,Coronocestus,1889
Mustelus mustelus,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae,Mustelus,1758,Coronocestus musteli,Platyhelminthes,Cestoda,Diphyllidea,Echinobothriidae,Echinobothrium,1889
Mustelus mustelus,Chordata,Elasmobranchii,Squaliformes,Squalidae,Squalus,1758,Coronocestus musteli,Platyhelminthes,Cestoda,Diphyllidea,Echinobothriidae,Coronocestus,1889
Mustelus mustelus,Chordata,Elasmobranchii,Squaliformes,Squalidae,Squalus,1758,Coronocestus musteli,Platyhelminthes,Cestoda,Diphyllidea,Echinobothriidae,Echinobothrium,1889
Mustelus schmitti,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae,Mustelus,1939,Coronocestus notoguidoi,Platyhelminthes,Cestoda,Diphyllidea,Echinobothriidae,Coronocestus,1997
Mustelus schmitti,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae,Mustelus,1939,Coronocestus notoguidoi,Platyhelminthes,Cestoda,Diphyllidea,Echinobothriidae,Echinobothrium,1997
Megachasma pelagios,Chordata,Elasmobranchii,Lamniformes,Megachasmidae,Megachasma,1983,Corrugatocephalum ouei,Platyhelminthes,Cestoda,Lecanicephalidea,Lecanicephalidea incertae sedis,Corrugatocephalum,1997
Mobula kuhlii,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Mobula,1841,Crassuseptum pietrafacei,Platyhelminthes,Cestoda,Rhinebothriidea,Rhinebothriidae,Crassuseptum,2012
Notorynchus cepedianus,Chordata,Elasmobranchii,Hexanchiformes,Hexanchidae,Notorynchus,1807,Crossobothrium antonioi,Platyhelminthes,Cestoda,Phyllobothriidea,Phyllobothriidae,Crossobothrium,2009
Hexanchus griseus,Chordata,Elasmobranchii,Hexanchiformes,Hexanchidae,Hexanchus,1788,Crossobothrium campanulatum,Platyhelminthes,Cestoda,Phyllobothriidea,Phyllobothriidae,Crossobothrium,1906
Hexanchus griseus,Chordata,Elasmobranchii,Hexanchiformes,Hexanchidae,Notidanus,1788,Crossobothrium campanulatum,Platyhelminthes,Cestoda,Phyllobothriidea,Phyllobothriidae,Crossobothrium,1906
Heptranchias perlo,Chordata,Elasmobranchii,Hexanchiformes,Hexanchidae,Heptranchias,1788,Crossobothrium dohrnii,Platyhelminthes,Cestoda,Phyllobothriidea,Phyllobothriidae,Crossobothrium,1885
Alopias vulpinus,Chordata,Elasmobranchii,Lamniformes,Alopiidae,Alopias,1788,Crossobothrium filiforme,Platyhelminthes,Cestoda,Phyllobothriidea,Phyllobothriidae,Crossobothrium,1934
Alopias vulpinus,Chordata,Elasmobranchii,Lamniformes,Alopiidae,Alopecias,1788,Crossobothrium filiforme,Platyhelminthes,Cestoda,Phyllobothriidea,Phyllobothriidae,Crossobothrium,1934
Alopias vulpinus,Chordata,Elasmobranchii,Lamniformes,Alopiidae,Vulpecula,1788,Crossobothrium filiforme,Platyhelminthes,Cestoda,Phyllobothriidea,Phyllobothriidae,Crossobothrium,1934
Notorynchus cepedianus,Chordata,Elasmobranchii,Hexanchiformes,Hexanchidae,Notorynchus,1807,Crossobothrium pequeae,Platyhelminthes,Cestoda,Phyllobothriidea,Phyllobothriidae,Crossobothrium,2009
Carcharodon carcharias,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,1758,Cyatocotyle marchesettii,Platyhelminthes,Cestoda,Phyllobothriidea,Phyllobothriidae,Cyatocotyle,1908
Carcharodon carcharias,Chordata,Elasmobranchii,Lamniformes,Odontaspididae,Carcharias,1758,Cyatocotyle marchesettii,Platyhelminthes,Cestoda,Phyllobothriidea,Phyllobothriidae,Cyatocotyle,1908
Carcharhinus obscurus,Chordata,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,1818,Cylindrophorus cervinus,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Cylindrophorus,1890
Carcharodon carcharias,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,1758,Cylindrophorus typicus,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Cylindrophorus,1863
Carcharodon carcharias,Chordata,Elasmobranchii,Lamniformes,Odontaspididae,Carcharias,1758,Cylindrophorus typicus,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Cylindrophorus,1863
Carcharhinus amblyrhynchos,Chordata,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,1856,Dasyrhynchus basipunctatus,Platyhelminthes,Cestoda,Trypanorhyncha,Lacistorhynchidae,Dasyrhynchus,2014
Carcharhinus amblyrhynchos,Chordata,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,1856,Dasyrhynchus basipunctatus,Platyhelminthes,Cestoda,Trypanorhyncha,Lacistorhynchidae,Pseudogrillotia,2014
Oligoplites saliens,Chordata,Actinopteri,Carangiformes,Carangidae,Oligoplites,1793,Dasyrhynchus giganteus,Platyhelminthes,Cestoda,Trypanorhyncha,Lacistorhynchidae,Dasyrhynchus,1850
Argyrosomus japonicus,Chordata,Actinopteri,Eupercaria incertae sedis,Sciaenidae,Argyrosomus,1843,Dasyrhynchus pacificus,Platyhelminthes,Cestoda,Trypanorhyncha,Lacistorhynchidae,Dasyrhynchus,1959
Argyrosomus japonicus,Chordata,Actinopteri,Eupercaria incertae sedis,Sciaenidae,Sciaena,1843,Dasyrhynchus pacificus,Platyhelminthes,Cestoda,Trypanorhyncha,Lacistorhynchidae,Dasyrhynchus,1959
Prionace glauca,Chordata,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Prionace,1758,Dasyrhynchus talismani,Platyhelminthes,Cestoda,Trypanorhyncha,Lacistorhynchidae,Dasyrhynchus,1935
Prionace glauca,Chordata,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharinus,1758,Dasyrhynchus talismani,Platyhelminthes,Cestoda,Trypanorhyncha,Lacistorhynchidae,Dasyrhynchus,1935
Deania calcea,Chordata,Elasmobranchii,Squaliformes,Centrophoridae,Deania,1839,Deanicola minor,Platyhelminthes,Cestoda,Trypanorhyncha,Gilquiniidae,Deanicola,1990
Deania calcea,Chordata,Elasmobranchii,Squaliformes,Centrophoridae,Deania,1839,Deanicola protentus,Platyhelminthes,Cestoda,Trypanorhyncha,Gilquiniidae,Deanicola,1990
Mustelus antarcticus,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae,Mustelus,1870,Diesingium antarcticum,Platyhelminthes,Cestoda,Trypanorhyncha,Lacistorhynchidae,Diesingium,1988
Mustelus mustelus,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae,Mustelus,1758,Diesingium lomentaceum,Platyhelminthes,Cestoda,Trypanorhyncha,Lacistorhynchidae,Diesingium,1850
Mustelus mustelus,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae,Mustelus,1758,Diesingium lomentaceum,Platyhelminthes,Cestoda,Trypanorhyncha,Lacistorhynchidae,Diesingium,1850
Mustelus mustelus,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae,Mustelus,1758,Diesingium lomentaceum,Platyhelminthes,Cestoda,Trypanorhyncha,Lacistorhynchidae,Diesingium,1850
Mustelus mustelus,Chordata,Elasmobranchii,Squaliformes,Squalidae,Squalus,1758,Diesingium lomentaceum,Platyhelminthes,Cestoda,Trypanorhyncha,Lacistorhynchidae,Diesingium,1850
Mustelus canis,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae,Mustelus,1815,Diesingium woodsholei,Platyhelminthes,Cestoda,Trypanorhyncha,Lacistorhynchidae,Diesingium,1969
Mustelus canis,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae,Mustelus,1815,Diesingium woodsholei,Platyhelminthes,Cestoda,Trypanorhyncha,Lacistorhynchidae,Diesingium,1969
Prionace glauca,Chordata,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Prionace,1758,Dinobothrium keilini,Platyhelminthes,Cestoda,Tetraphyllidea,Gastrolecithidae,Dinobothrium,1948
Prionace glauca,Chordata,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharinus,1758,Dinobothrium keilini,Platyhelminthes,Cestoda,Tetraphyllidea,Gastrolecithidae,Dinobothrium,1948
Cetorhinus maximus,Chordata,Elasmobranchii,Lamniformes,Cetorhinidae,Cetorhinus,1765,Dinobothrium paciferum,Platyhelminthes,Cestoda,Tetraphyllidea,Gastrolecithidae,Dinobothrium,1948
